Churn_1_PREDICTION,Churn_0_PREDICTION,Churn_PREDICTION,THRESHOLD,POSITIVE_CLASS,DEPLOYMENT_APPROVAL_STATUS,Names,Age,Total_Purchase,Account_Manager,Years,Num_Sites,Onboard_date,Location,Company,Churn
0.0321134958,0.9678865042,0,0.5,1,APPROVED,Dominique Schneider,43.0,12378.57,1,4.04,8.0,2007-08-07 06:00:00,"68378 Jeffrey Locks Apt. 678 Gibbsstad, OR 40474",Ford LLC,0
0.0322553438,0.9677446562,0,0.5,1,APPROVED,Martin Avila,42.0,11768.71,1,6.24,7.0,2007-05-31 09:21:30,"652 Yvette Forks Webbmouth, OH 61071-0774",Arnold-Mitchell,0
0.1650482259,0.8349517741,0,0.5,1,APPROVED,Dean Beck,32.0,8011.38,0,5.35,10.0,2013-12-21 04:31:52,"9161 Carmen Village Ernestfort, RI 88511-5609",Wade-Parker,0
0.1049263451,0.8950736549,0,0.5,1,APPROVED,Kevin Powell,43.0,16955.76,0,7.04,8.0,2007-11-14 07:55:14,"33165 Joshua Streets Suite 299 Josephchester, ID 54756",Carroll Ltd,0
0.0128197168,0.9871802832,0,0.5,1,APPROVED,John Barber,43.0,10530.33,1,4.14,7.0,2014-02-16 04:04:23,"74415 Maxwell Walks Apt. 242 North Brandonland, AR 13900-6164",Taylor-Patel,0
0.0210139422,0.9789860578,0,0.5,1,APPROVED,Sylvia Sherman,42.0,11783.81,1,5.27,7.0,2010-09-27 05:53:21,"451 Diaz Trafficway Mckinneymouth, AK 73479-7853",Robinson PLC,0
0.0340756633,0.9659243367,0,0.5,1,APPROVED,Susan Lucero,48.0,8824.84,1,5.93,7.0,2014-01-15 02:11:40,"043 Anne Radial Ryanside, MN 70005-6155","Carpenter, Tran and Nelson",0
0.0599339662,0.9400660338,0,0.5,1,APPROVED,George Parker,46.0,9737.34,1,5.17,8.0,2015-03-29 06:41:20,USCGC Walker FPO AA 31720,"Chavez, Ross and Howard",0
0.0595091555,0.9404908445,0,0.5,1,APPROVED,Zachary Sanchez,49.0,8131.64,1,7.1,7.0,2011-04-27 00:14:40,"39704 Troy Pines Suite 887 South Amber, WI 13510",Dawson-Porter,0
0.0447524531,0.9552475469,0,0.5,1,APPROVED,Tamara Williams,31.0,12264.68,1,5.88,8.0,2014-01-14 14:18:04,"524 Taylor Lights Garrettfort, IA 35266",Tucker PLC,0
0.0181110518,0.9818889482,0,0.5,1,APPROVED,Kathleen Marquez,35.0,3825.7,0,4.28,8.0,2006-05-15 18:02:51,"984 Gallagher Circle Port Gregorytown, MD 59029","Steele, Nguyen and Lewis",0
0.0073395373,0.9926604627,0,0.5,1,APPROVED,Carrie Williams,44.0,11597.38,0,3.45,7.0,2006-07-03 22:29:58,"895 Miller Key Suite 001 Port Craigport, TX 36874",Tucker Inc,0
0.0288419748,0.9711580252,0,0.5,1,APPROVED,Joel Johnson,55.0,5977.46,1,5.02,7.0,2010-04-03 05:46:08,"79373 Emily Parks Apt. 387 Greerfort, KS 65696-2400",Jenkins Group,0
0.0189660669,0.9810339331,0,0.5,1,APPROVED,Joshua Cooper,41.0,9608.45,0,5.81,7.0,2008-10-26 14:34:31,"097 Sherry Stream Apt. 739 North Annebury, ID 33014-7371",Patel-Frederick,0
0.0184236973,0.9815763027,0,0.5,1,APPROVED,Amber Evans,37.0,10348.37,1,7.65,6.0,2006-04-20 00:24:51,"1753 John Lights Suite 716 New Bradleyberg, TN 82631-5891",Weiss-Kelly,0
0.1240013684,0.8759986316,0,0.5,1,APPROVED,John Hawkins,41.0,13135.26,1,5.27,9.0,2014-05-01 13:07:09,"941 Alan Glens Suite 569 Shannonborough, NM 03091-2099",Smith Ltd,0
0.0156128497,0.9843871503,0,0.5,1,APPROVED,Scott Ingram,34.0,12760.01,0,3.87,8.0,2007-02-02 12:44:23,"574 Lee Corners Apt. 841 Russellborough, NV 32119",Carlson-Johnson,0
0.4057919654,0.5942080346,0,0.5,1,APPROVED,Steven Blankenship,39.0,9848.4,1,6.73,10.0,2011-03-28 01:58:13,"2165 Williams Vista Apt. 849 South Colleen, GU 38418-9285",Baker-Rios,0
0.7743612054,0.2256387946,1,0.5,1,APPROVED,Bailey Carroll,37.0,11517.19,1,8.34,11.0,2009-08-16 05:26:52,"3738 Kiara Rue Suite 215 South Connor, VA 29347",Lutz Inc,0
0.0152846479,0.9847153521,0,0.5,1,APPROVED,Barbara Watkins,37.0,8316.89,0,3.6,8.0,2014-09-17 10:05:20,"86043 Michael Ridge Lindseyland, SD 36903-4426","Benitez, Durham and Lee",0
0.2119618895,0.7880381105,0,0.5,1,APPROVED,James Wallace,40.0,7762.73,1,4.66,10.0,2008-07-26 03:12:54,"0613 Kidd Springs Apt. 467 Nicholasville, VI 42395","Williams, Huffman and Gibson",0
0.2549586703,0.7450413297,0,0.5,1,APPROVED,Joshua Brown DVM,49.0,13510.96,1,6.39,9.0,2006-09-24 02:31:26,"4708 Walker Underpass Apt. 264 West David, NE 49246-4362","Shaw, Williams and Andrade",0
0.0024937724,0.9975062276,0,0.5,1,APPROVED,Whitney Kennedy,42.0,10442.37,0,5.58,5.0,2006-05-04 12:31:49,"6414 Jesus Knoll Apt. 139 Downsshire, VT 78464",Bates-Underwood,0
0.1195988338,0.8804011662,0,0.5,1,APPROVED,David Allen,35.0,10550.87,1,5.72,9.0,2010-04-21 15:26:30,"2900 Daniel Extension South Theodorefurt, OH 44883",Smith PLC,0
0.0623452719,0.9376547281,0,0.5,1,APPROVED,Joshua Brown,31.0,5304.6,0,5.29,9.0,2008-04-13 02:54:26,"0495 Jessica Forge Toddfort, VT 54080-8512",Wang and Sons,0
0.0243219775,0.9756780225,0,0.5,1,APPROVED,Cristian Sanchez,44.0,10157.21,0,6.14,7.0,2006-05-10 17:23:08,"78444 Carla Ports Suite 763 Savagechester, IL 62536",Thornton and Sons,0
0.0147138634,0.9852861366,0,0.5,1,APPROVED,Stephanie Martinez,42.0,12975.35,1,4.47,7.0,2006-09-19 17:17:11,"533 Smith Hills South Antonioview, WA 32566-3457","Nash, Grant and Chen",0
0.1193505445,0.8806494555,0,0.5,1,APPROVED,Christine Jenkins,38.0,6574.25,0,6.18,9.0,2008-12-15 20:01:27,"3542 Dawn Lane Williamchester, UT 01039","English, King and Green",0
0.033154351,0.966845649,0,0.5,1,APPROVED,Michelle Davis,33.0,12638.51,1,5.01,8.0,2006-08-11 06:36:15,"9180 Amanda Prairie Apt. 887 Grayborough, WA 18335",Watts-Kennedy,0
0.0424558223,0.9575441777,0,0.5,1,APPROVED,Adam Porter,48.0,10746.37,1,4.22,8.0,2006-02-18 01:22:53,"92600 Kevin Cape South Sandraberg, NH 47456-5208",Anthony-Wood,0
0.0302518636,0.9697481364,0,0.5,1,APPROVED,David Murray,46.0,12873.63,1,5.73,7.0,2006-10-19 06:20:10,"8008 Steven Shore North Richard, PW 07747","Lawson, Lee and Robertson",0
0.0014950188,0.9985049812,0,0.5,1,APPROVED,Cynthia Wood,49.0,12681.35,0,3.68,5.0,2014-05-24 05:29:40,"589 Mary Vista Lake Craig, CO 88641","Washington, Mcdaniel and Lambert",0
0.0616405269,0.9383594731,0,0.5,1,APPROVED,Kenneth Johns,46.0,7730.53,1,5.3,8.0,2008-10-30 12:58:22,"226 Riley Neck Suite 180 Kristopherbury, LA 76071",Campbell-Moore,0
0.1809094082,0.8190905918,0,0.5,1,APPROVED,Jason Dickson,46.0,8603.6,0,6.44,9.0,2012-03-19 22:07:11,"645 Jasmine Brook Cesarbury, AZ 68978-8729",Ayers Ltd,0
0.1277172452,0.8722827548,0,0.5,1,APPROVED,Johnny Jones,42.0,8218.63,0,5.9,9.0,2007-12-27 06:36:33,"275 Mitchell Stravenue Barnesmouth, AZ 23615",Taylor Group,0
0.2914068628,0.7085931372,0,0.5,1,APPROVED,Rodney Miller,34.0,9401.99,1,8.25,9.0,2012-06-30 00:44:45,"10592 Kimberly Fields Suite 700 New Ericchester, GA 52658-8666","Leonard, Martinez and Bush",0
0.0534773091,0.9465226909,0,0.5,1,APPROVED,Tracy Jones,39.0,6127.84,0,4.22,9.0,2011-08-01 01:56:09,"417 Eric Overpass Williamfurt, MT 69664","Thompson, Bailey and Hernandez",0
0.0104189074,0.9895810926,0,0.5,1,APPROVED,Greg Swanson,44.0,11794.91,0,6.32,6.0,2013-02-20 19:36:40,"446 Rodney Ridge Suite 282 West Williamside, MA 83236",Jackson-Garcia,0
0.0009343359,0.9990656641,0,0.5,1,APPROVED,Bradley Bennett,41.0,8143.38,1,2.64,5.0,2008-11-11 18:59:37,"04046 Shelby Rapid Blackport, KS 68644","Fisher, Moore and Miles",0
0.0834607658,0.9165392342,0,0.5,1,APPROVED,Michael Anderson,40.0,11873.76,1,6.5,8.0,2011-08-22 14:22:42,"92927 Chavez Fork Brownhaven, WV 20848-9320","Matthews, Burns and Miller",0
0.0208598833,0.9791401167,0,0.5,1,APPROVED,Katherine Sandoval,22.0,11254.38,1,4.96,8.0,2012-06-23 08:40:29,"3092 Theresa Neck Carrilloport, RI 12639-5926","Monroe, Ferguson and White",0
0.027840858,0.972159142,0,0.5,1,APPROVED,James Hensley,46.0,8951.42,0,4.13,8.0,2009-03-06 01:34:19,"62940 Hill Alley Apt. 148 South Laurahaven, OR 94753-3273",Leblanc-Torres,0
0.1248236712,0.8751763288,0,0.5,1,APPROVED,Christopher Beasley,43.0,8662.18,1,7.31,8.0,2010-04-17 08:59:35,"3589 Ashley Crest Suite 345 North Jennifer, OH 77938",Harris Inc,0
0.0036557596,0.9963442404,0,0.5,1,APPROVED,Kayla Lopez,41.0,8427.12,0,4.37,6.0,2012-01-15 12:01:37,USNS Mckenzie FPO AA 31440-7156,Castro PLC,0
0.3024662679,0.6975337321,0,0.5,1,APPROVED,Jonathan Ali,55.0,11555.42,0,4.86,10.0,2006-10-28 02:07:22,Unit 7484 Box 5607 DPO AP 65812,"Osborne, Bailey and Lam",0
0.0171687692,0.9828312308,0,0.5,1,APPROVED,Kenneth Wilkerson,42.0,11670.32,0,5.51,7.0,2014-05-08 21:37:57,Unit 8005 Box 5636 DPO AA 90315-7695,"Aguilar, Kelly and Fuentes",0
0.0149229093,0.9850770907,0,0.5,1,APPROVED,Alex Banks,36.0,8918.52,0,3.62,8.0,2016-09-18 16:37:16,"2109 Moore Lights North Heatherberg, NY 99942",Jones-Meyers,0
0.0290420467,0.9709579533,0,0.5,1,APPROVED,Brendan Higgins,34.0,13976.64,0,5.16,8.0,2010-12-24 13:44:30,"10155 Alison Tunnel Suite 682 Gonzalesside, GA 06335",Ballard-Allen,0
0.1595130569,0.8404869431,0,0.5,1,APPROVED,Monique Neal,44.0,6498.85,0,6.34,9.0,2008-03-19 07:19:33,"059 Sara Lodge Suite 123 Moorefurt, HI 95162-5163",Moreno-Jacobs,0
0.1366747813,0.8633252187,0,0.5,1,APPROVED,Kristen Bishop,39.0,9303.36,0,4.19,10.0,2013-01-20 08:27:05,"91214 Samuel Hill Apt. 375 New Josephfurt, PA 94380",Underwood-Alvarado,0
0.0111660826,0.9888339174,0,0.5,1,APPROVED,Amber Martin,40.0,8083.76,0,4.76,7.0,2009-02-24 20:56:56,"5487 Rodriguez Fork Ballberg, MP 65143-5880",Kelly-Greene,0
0.1793914757,0.8206085243,0,0.5,1,APPROVED,Eric Terry,42.0,16371.42,1,3.84,10.0,2014-12-18 16:51:16,"2384 Lucero Trafficway Suite 201 Campbellchester, SD 24554-7364",White-Thomas,0
0.0327616109,0.9672383891,0,0.5,1,APPROVED,Troy Ochoa,32.0,5756.12,0,5.9,8.0,2012-05-01 12:42:04,"35985 Strong Islands South Kennethshire, LA 68247-0544",Roberts-Schaefer,0
0.0094921933,0.9905078067,0,0.5,1,APPROVED,Michael Colon,41.0,9574.64,1,3.72,7.0,2016-07-04 20:08:46,"1293 John Tunnel Apt. 730 Lake Tara, NH 26653-6543",Guzman Group,0
0.0449920678,0.9550079322,0,0.5,1,APPROVED,Charles Mcgrath,42.0,6623.97,0,5.4,8.0,2015-11-06 23:41:45,"324 Krista Springs South Antoniohaven, ME 39849",Adams-Gibbs,0
0.0020006208,0.9979993792,0,0.5,1,APPROVED,Zachary Johnson,28.0,8670.98,0,3.99,6.0,2006-11-05 12:19:57,"88565 Wright Loop East Kyle, AS 27859",Johnson-Conley,0
0.5449161089,0.4550838911,1,0.5,1,APPROVED,Jennifer Bradley,48.0,10399.19,1,5.07,11.0,2015-03-01 14:16:08,"PSC 4851, Box 1322 APO AP 39599","Huff, Rowland and Taylor",0
0.0504809653,0.9495190347,0,0.5,1,APPROVED,Kenneth Sanchez,40.0,12542.76,1,5.03,8.0,2016-11-21 11:16:13,"832 Rachael Fort Suite 115 Lake Danielville, IL 18568-3278",Kelly Ltd,0
0.085303181,0.914696819,0,0.5,1,APPROVED,Colleen Morgan,46.0,11832.86,1,6.01,8.0,2007-12-20 04:37:53,"85111 Sims Tunnel New Davidton, NV 81446-6413","Macias, Mcpherson and Rowe",0
0.0100287322,0.9899712678,0,0.5,1,APPROVED,Jay Hunter,33.0,12249.96,0,2.96,8.0,2014-08-09 03:31:31,"1294 Greer Run Apt. 108 South Justin, FM 28734",Ayers-White,0
0.1896912186,0.8103087814,0,0.5,1,APPROVED,Joshua Lang,49.0,11695.04,1,5.64,9.0,2007-10-12 01:48:51,"126 Mooney Corners Port Anthonyborough, SD 31819",Simmons and Sons,0
0.0062448155,0.9937551845,0,0.5,1,APPROVED,Krista Ashley,41.0,9000.05,0,5.59,6.0,2013-10-02 08:18:44,"50771 Miller Mall East Lauraburgh, TX 75798-7004",Evans and Sons,0
0.0004443003,0.9995556997,0,0.5,1,APPROVED,James Stevens,44.0,12400.33,1,5.18,3.0,2007-07-18 07:06:46,USNV Johnson FPO AA 53865-7362,Sims-Cole,0
0.0963076557,0.9036923443,0,0.5,1,APPROVED,Megan Edwards,30.0,13473.35,0,3.84,10.0,2010-11-05 09:22:13,USNS Hill FPO AA 50331,Sanchez LLC,0
0.0287293045,0.9712706955,0,0.5,1,APPROVED,Vanessa Romero,44.0,12227.39,0,6.46,7.0,2009-10-12 23:22:40,"6571 Barbara Junctions Buckleychester, PA 35917-7024","Smith, Wilson and Reeves",0
0.0113872622,0.9886127378,0,0.5,1,APPROVED,Austin Branch,38.0,10788.67,0,4.98,7.0,2006-05-08 03:13:35,"29954 Burns Lake Apt. 491 Lake Dana, KY 85990",Daniels PLC,0
0.021683629,0.978316371,0,0.5,1,APPROVED,Taylor Brown,37.0,10076.71,0,6.5,7.0,2013-01-17 12:39:52,"996 Lopez Place Davidfurt, SD 52712-6329","Villanueva, Woods and Johnson",0
0.1780140783,0.8219859217,0,0.5,1,APPROVED,William Pearson,28.0,11204.23,0,3.67,11.0,2012-10-25 20:54:44,"01565 Wilson Shoals Apt. 795 Port Eduardoview, ND 57078",Hernandez-Montgomery,0
0.0070560338,0.9929439662,0,0.5,1,APPROVED,Heidi Butler,39.0,14425.74,0,5.91,6.0,2009-05-03 10:23:56,"939 Elizabeth Tunnel Suite 840 Jamestown, MO 38646-5669",Gardner PLC,0
0.0666378401,0.9333621599,0,0.5,1,APPROVED,John Williams,46.0,9988.68,1,5.44,8.0,2015-01-27 17:01:19,"99930 Ferrell Estate Suite 343 Kempberg, UT 24672-0591","Parker, Salas and Martinez",0
0.2293777689,0.7706222311,0,0.5,1,APPROVED,Gina Johnson,43.0,8261.89,0,7.36,9.0,2008-03-25 15:58:18,"1975 Lawson Ford East Tylerchester, OK 01485",Nguyen-Pratt,0
0.0925553389,0.9074446611,0,0.5,1,APPROVED,Brittany Walker,34.0,9779.12,0,5.89,9.0,2009-10-02 13:48:04,"2835 Laura Cape West Sean, PR 08293",Trevino LLC,0
0.027330428,0.972669572,0,0.5,1,APPROVED,Lauren Campos,51.0,10328.42,1,5.12,7.0,2015-05-14 11:28:50,"123 Corey Divide Suite 626 New Hannahtown, KY 62519",Cannon Inc,0
0.0157398626,0.9842601374,0,0.5,1,APPROVED,Jennifer Garcia,38.0,12913.55,1,4.73,7.0,2007-11-16 01:02:38,"9071 Erickson Ridges Apt. 133 Glennberg, NE 87693",Williams LLC,0
0.3177570465,0.6822429535,0,0.5,1,APPROVED,Mary Allen,37.0,7189.31,0,6.87,10.0,2016-01-02 20:36:49,"421 Scott Prairie Christinaville, FM 11471-2940","Alvarado, Davis and Johnson",0
0.069283284,0.930716716,0,0.5,1,APPROVED,Ethan Cordova,39.0,18026.01,1,3.82,9.0,2016-02-28 07:42:24,"482 Wells Mountain New Jason, AL 66002",Scott PLC,0
0.0056738086,0.9943261914,0,0.5,1,APPROVED,Anthony Molina,26.0,8939.61,0,4.54,7.0,2007-09-22 09:46:47,"255 Olson Mountain Maryshire, WA 83173-0377","Brown, Johnson and Fowler",0
0.1174568944,0.8825431056,0,0.5,1,APPROVED,David Compton,50.0,11294.45,1,2.17,10.0,2013-07-08 17:40:46,"292 John Course Apt. 691 Avilaburgh, ME 94092-4006",Larsen PLC,0
0.0627993309,0.9372006691,0,0.5,1,APPROVED,Garrett Walker,42.0,8271.02,0,4.24,9.0,2013-10-09 13:57:29,"561 Michael Alley Robinsonmouth, WA 87560",Hunt-Jarvis,0
0.3715846408,0.6284153592,0,0.5,1,APPROVED,Benjamin Richard,44.0,5002.58,0,4.57,11.0,2009-09-24 19:34:31,"341 Horne Parks Apt. 964 Wallermouth, AZ 23035","Johns, Ross and Harris",0
0.1287275876,0.8712724124,0,0.5,1,APPROVED,Timothy Brown,45.0,11187.93,1,4.95,9.0,2015-09-27 20:20:08,"7800 Riley Square Apt. 303 Jacquelineberg, HI 08954-7689","Roberts, Delgado and Burch",0
0.1032689367,0.8967310633,0,0.5,1,APPROVED,Beth Barnes,51.0,9764.39,1,6.03,8.0,2014-06-30 06:15:01,"763 Jillian Vista Suite 240 East Kurt, VI 53651","Allen, Parker and Washington",0
0.0040227104,0.9959772896,0,0.5,1,APPROVED,Patricia Combs,44.0,8917.57,0,4.28,6.0,2006-07-19 10:37:21,Unit 1984 Box 6538 DPO AE 54529-1395,Mcintosh LLC,0
0.0817165232,0.9182834768,0,0.5,1,APPROVED,Brian Hill,37.0,9499.3,1,6.81,8.0,2015-03-09 18:14:17,"357 Mcfarland Squares Apt. 356 West Elizabethmouth, DE 60392","Lee, Valencia and Wood",0
0.2786121956,0.7213878044,0,0.5,1,APPROVED,Nathaniel Sanchez,41.0,8502.52,0,6.0,10.0,2007-10-18 21:47:50,"58383 Clark Bridge Suite 540 East Jordan, IL 77693","Gutierrez, Gray and Morris",0
0.1184994224,0.8815005776,0,0.5,1,APPROVED,Tammy Pope,45.0,9576.07,1,7.01,8.0,2007-06-07 06:17:08,"9490 Kathryn Tunnel Suite 480 Shaneland, GA 26165-9694","Hays, Henson and Shelton",0
0.253829038,0.746170962,0,0.5,1,APPROVED,Denise Watkins,47.0,9451.03,0,5.11,10.0,2006-06-28 17:50:11,"PSC 9819, Box 2842 APO AE 04352-2576",Price-Webb,0
0.0136531024,0.9863468976,0,0.5,1,APPROVED,Mrs. Elizabeth Salas,48.0,9722.23,1,5.98,6.0,2013-12-21 22:15:12,"393 Underwood Court Apt. 802 East Christopher, FM 75364",Hall-Berger,0
0.1215591921,0.8784408079,0,0.5,1,APPROVED,Jessica Morales,49.0,11227.48,0,5.1,9.0,2011-08-16 08:46:53,"1384 Wendy Ferry West Ryanburgh, ID 88650",Barrera-Hamilton,0
0.0236822506,0.9763177494,0,0.5,1,APPROVED,Mark Murphy,47.0,10718.97,0,5.74,7.0,2014-05-24 14:54:13,"64471 Joel Bypass Apt. 162 Lake Alyssabury, WA 71324-8954",Moore-Rios,0
0.0133980578,0.9866019422,0,0.5,1,APPROVED,Deborah Morgan,40.0,11799.72,0,3.0,8.0,2016-10-02 23:17:33,"773 Davis Ways Apt. 519 West Jamesbury, AR 35583","Wright, Lambert and Mcknight",0
0.0134054148,0.9865945852,0,0.5,1,APPROVED,Kiara Vasquez,38.0,13074.81,1,4.67,7.0,2011-05-07 04:27:00,"79384 York Cliff Suite 810 Lake Kristen, SC 81231-6853","Gonzales, Fuller and Cole",0
0.3841229377,0.6158770623,0,0.5,1,APPROVED,Zachary Howard,49.0,9000.36,0,4.13,11.0,2013-03-23 09:19:02,"PSC 9781, Box 0250 APO AP 24732","Peterson, Morgan and Wilson",0
0.5731344642,0.4268655358,1,0.5,1,APPROVED,Vanessa Myers,39.0,13731.45,1,8.15,10.0,2011-09-27 06:52:13,"1150 Archer Point Suite 946 Marksfurt, MH 51860",Welch-Larsen,0
0.0445731062,0.9554268938,0,0.5,1,APPROVED,Beverly Hall,33.0,8556.73,0,4.21,9.0,2007-02-23 10:47:06,"145 Kelly Crest Apt. 419 Madelinehaven, OH 55835-0109","Johnson, Ingram and Hart",0
0.0073002365,0.9926997635,0,0.5,1,APPROVED,Kristin Williams,37.0,12410.67,0,6.12,6.0,2014-12-30 04:56:53,"942 Becker Inlet West Cassandramouth, NH 64437-6741",Warner Group,0
0.2856856914,0.7143143086,0,0.5,1,APPROVED,Mrs. Sherri Zhang,48.0,11316.41,1,4.74,10.0,2008-07-19 16:08:41,Unit 8716 Box 6865 DPO AE 33780,"Rodriguez, Acosta and Guerra",0
0.0067175242,0.9932824758,0,0.5,1,APPROVED,Charles Schultz,35.0,13035.91,1,5.51,6.0,2015-09-22 23:07:05,"PSC 1774, Box 1074 APO AA 11178-4877",Vargas and Sons,0
0.0066586403,0.9933413597,0,0.5,1,APPROVED,Manuel Williams,36.0,5695.21,0,4.1,7.0,2006-05-06 01:17:08,"880 Teresa Harbors New Deborah, PA 97964-1536",Jackson Ltd,0
0.0050515403,0.9949484597,0,0.5,1,APPROVED,Kevin Hardy,43.0,6411.25,0,2.82,7.0,2014-08-08 14:46:25,"3070 Matthew Stream Suite 892 Mendozahaven, UT 47622",Rice PLC,0
0.007695277,0.992304723,0,0.5,1,APPROVED,Ann Johnson,42.0,9091.99,0,5.85,6.0,2014-03-27 05:11:22,"2091 Sims Ranch Lauraborough, KS 59292-0985",Walker Ltd,0
0.0288749821,0.9711250179,0,0.5,1,APPROVED,David Anderson,39.0,11680.91,1,6.35,7.0,2008-07-04 02:41:59,"63410 Mark Rapids North Christopherbury, NV 91856-5125",Smith LLC,0
0.0304455702,0.9695544298,0,0.5,1,APPROVED,Nicholas Porter,44.0,8841.3,1,6.08,7.0,2008-02-04 15:07:40,Unit 8567 Box 8741 DPO AA 63221,Thompson-Savage,0
0.0342121717,0.9657878283,0,0.5,1,APPROVED,Jose Gutierrez,51.0,7985.76,1,3.48,8.0,2006-07-28 15:47:41,"481 Andrews Freeway Apt. 222 Lake Alyssaburgh, TN 57832-1720","Smith, Phillips and Smith",0
0.0060006223,0.9939993777,0,0.5,1,APPROVED,Sarah Burns,35.0,11814.59,0,5.89,6.0,2013-06-28 13:22:40,"01740 Cynthia Rest Apt. 545 Bassburgh, MN 95437-1761",Frey-Burke,0
0.0946870749,0.9053129251,0,0.5,1,APPROVED,Dana Bailey,52.0,7077.34,1,5.6,8.0,2015-11-08 06:57:18,"61381 Cassandra Cliffs Apt. 605 West Frederickberg, PW 73455-0264","Gibson, Frost and Rivera",0
0.162145689,0.837854311,0,0.5,1,APPROVED,Diana Jackson,51.0,9879.37,0,3.55,10.0,2008-02-11 07:28:11,USNS Burnett FPO AA 61045,Stephens-Chavez,0
0.0280757525,0.9719242475,0,0.5,1,APPROVED,Scott Love,28.0,11128.95,1,5.12,8.0,2009-04-13 23:47:15,Unit 7738 Box 0206 DPO AA 88767-0662,Williams-Johnson,0
0.0026657393,0.9973342607,0,0.5,1,APPROVED,Doris Zimmerman,40.0,11575.55,1,5.22,5.0,2015-03-10 20:16:40,"3536 Rivera Springs Suite 771 New Marcusville, HI 22211-1439",Mitchell-Adams,0
0.2614362802,0.7385637198,0,0.5,1,APPROVED,Jeffrey Trevino,37.0,13268.55,0,3.92,11.0,2016-03-08 21:48:29,"0295 Mason Vista Suite 110 Ryanbury, IA 14087",Price-Ramirez,0
0.0054241364,0.9945758636,0,0.5,1,APPROVED,Anthony Vega,44.0,9351.88,1,4.32,6.0,2011-08-16 19:16:12,"PSC 9086, Box 2290 APO AP 24944-0330",Hall Group,0
0.0605850943,0.9394149057,0,0.5,1,APPROVED,James Owen,43.0,9735.41,0,6.12,8.0,2010-10-27 18:11:23,"802 Jeffrey Valleys Kevinbury, WV 86701-9336","Olson, Ortega and Hester",0
0.0153432214,0.9846567786,0,0.5,1,APPROVED,Aaron Meyer,45.0,9598.03,0,5.0,7.0,2010-07-17 03:30:38,"35821 Bailey Skyway Alexisstad, NH 81472","Steele, Bates and Lane",0
0.0027220476,0.9972779524,0,0.5,1,APPROVED,Holly Hill,43.0,5805.53,0,5.44,5.0,2014-11-27 17:12:25,"6985 Kevin Flat South Debra, CO 13171",Shaw LLC,0
0.0146018487,0.9853981513,0,0.5,1,APPROVED,Andrew Leonard,41.0,14099.03,1,4.56,7.0,2016-03-02 16:50:06,Unit 6154 Box 5113 DPO AP 65306-0703,"Cruz, Carter and Washington",0
0.0022630434,0.9977369566,0,0.5,1,APPROVED,Jessica Leon,49.0,8523.04,1,4.15,5.0,2014-09-03 01:12:14,"PSC 3040, Box 9946 APO AP 11064-1547",Williams-Moreno,0
0.0363720794,0.9636279206,0,0.5,1,APPROVED,Amy Garcia,42.0,6406.38,0,3.0,9.0,2007-03-09 23:50:39,"12223 Sean Valley Suite 960 Johnland, IA 33208",Barker Ltd,0
0.0262339586,0.9737660414,0,0.5,1,APPROVED,John Nixon,48.0,5622.5,0,6.05,7.0,2012-07-11 04:58:33,"7186 Justin Locks Apt. 232 Stevenmouth, CT 17609-9525",French-Miller,0
0.0377956412,0.9622043588,0,0.5,1,APPROVED,Deanna Henry,47.0,6670.37,0,2.55,9.0,2010-03-29 20:16:38,"62894 Summer Village Suite 944 Port Elizabeth, ID 67244-9988","Jones, Collins and Adams",0
0.0155154668,0.9844845332,0,0.5,1,APPROVED,Jeremy Singleton,46.0,13547.39,0,2.67,8.0,2012-04-20 23:59:35,"067 Samuel Greens New Prestonchester, DC 50364-5698",Mckinney-Thompson,0
0.6821254122,0.3178745878,1,0.5,1,APPROVED,Kara Anderson,47.0,9182.81,1,6.45,11.0,2012-04-14 02:53:19,"19845 Hudson Mission Michaelmouth, GA 90290","Douglas, Fleming and Munoz",0
0.0708900947,0.9291099053,0,0.5,1,APPROVED,Kelly Braun,42.0,9741.19,1,3.85,9.0,2009-12-14 05:47:16,"080 Brewer Ports Suite 299 Erinmouth, TX 28755","Mosley, Tate and Blankenship",0
0.0197287167,0.9802712833,0,0.5,1,APPROVED,Amanda Wade,39.0,8880.17,0,4.0,8.0,2011-03-05 06:46:38,"869 Kathleen Dam Apt. 113 East Robertshire, SC 50012-1080","Jordan, Beasley and Moore",0
0.0086367016,0.9913632984,0,0.5,1,APPROVED,Jason West,45.0,13122.89,0,5.84,6.0,2016-04-03 12:55:26,"6239 Timothy Overpass Carmenhaven, FM 05708-0772",Santiago-Waller,0
0.0005963444,0.9994036556,0,0.5,1,APPROVED,Adam Moore,41.0,12659.88,0,4.55,4.0,2010-01-22 19:08:48,"339 Jeffrey River Suite 638 Fergusonville, DC 25987","Little, White and Davis",0
0.0636517078,0.9363482922,0,0.5,1,APPROVED,Brandon Ortiz,37.0,8286.87,1,6.25,8.0,2007-12-13 12:23:32,"276 Thompson Field Apt. 992 South Victoriaton, SC 12848-8182",Ewing Group,0
0.0161198471,0.9838801529,0,0.5,1,APPROVED,Cindy Marshall,37.0,9229.96,0,3.65,8.0,2015-12-30 19:11:01,"393 Stephens Field South Michelleside, MI 26930",Gomez-Clarke,0
